source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,171,,43,recluta2,1,100,101,show_text,"\dxn[Eda]En fin, dejemos los comentarios para más tarde. Entremos al museo, hay que darse prisa.",101,"\dxn[Eda]Bagaimanapun, mari tinggalkan komentar untuk nanti. Ayo masuk museum, kita harus cepat.",machine_draft
map,171,,80,EV080,1,14,101,show_text,\dxn[???]¡Déjenme pasar! ¡Mi padre está siendo atacado sin motivos!,101,\dxn[???]Biarkan saya masuk! Ayah saya diserang tanpa alasan!,machine_draft
map,171,,80,EV080,1,16,101,show_text,"\dxn[Policía corrupto 2]No nos lo ponga más difícil, por favor. Nosotros también debemos lidiar con esto.",101,\dxn[Policía corrupto 2]Tolong jangan mempersulit kami. Kita juga harus menghadapinya.,machine_draft
map,171,,80,EV080,1,18,101,show_text,\dxn[???]¿Lidiar con esto? ¡Pero si os dejáis manipular por esos rufianes! ¿Ni siquiera la policía tiene la fuerza para hacer algo al respecto?,101,\dxn[???]Mengatasi ini? Tapi kamu membiarkan dirimu dimanipulasi oleh para bajingan itu! Bahkan polisi tidak punya kekuatan untuk berbuat apa-apa?,machine_draft
map,171,,80,EV080,1,20,101,show_text,\sh\dxn[Policía corrupto]¡Se trata del trabajo! ¡No le podemos hacer nada!,101,\sh\dxn[Policía corrupto]Ini semua tentang pekerjaan! Kita tidak bisa melakukan apa pun padanya!,machine_draft
map,171,,80,EV080,1,24,101,show_text,"\dxn[Policía corrupto 2]Suficiente tenemos ya con que se nos haya colado aquella <b>chica rubia</b>, ya de por si, nos va a caer una bien gorda.",101,"\dxn[Policía corrupto 2]Sudah cukup bahwa <b>gadis pirang</b> telah menyelinap masuk, kita akan bersenang-senang.",machine_draft
map,171,,80,EV080,1,32,101,show_text,"\dxn[Chico]¡No pueden permitir esto! ¡La policía debería ayudar a la población, y hacen todo lo contrario!",101,"\dxn[Chico]Mereka tidak bisa membiarkan ini! Polisi seharusnya membantu masyarakat, namun mereka melakukan yang sebaliknya!",machine_draft
map,171,,80,EV080,1,34,101,show_text,\sh\dxn[Policía corrupto 2]¡Cierra la boca muchacho!,101,\sh\dxn[Policía corrupto 2]Tutup mulutmu nak!,machine_draft
map,171,,80,EV080,1,42,101,show_text,\sh\dxn[???]¡Soltadme de una vez! ¡Por favor lo pido!,101,"\sh\dxn[???]Lepaskan aku untuk selamanya! Tolong, aku memintanya!",machine_draft
map,171,,80,EV080,1,53,101,show_text,"\dxn[\PN](¿Chica rubia? Supongo que se referirán a Eda... Me encargaré yo de esto, entonces.)",101,"\dxn[\PN](Gadis pirang? Sepertinya yang mereka maksud adalah Eda... Kalau begitu, aku yang akan mengurusnya.)",machine_draft
map,171,,80,EV080,1,73,101,show_text,\dxn[Policía corrupto 2]¿Y tú quien eres? ¡Esto no es un espectáculo! ¡LARGO!,101,\dxn[Policía corrupto 2]Dan siapa kamu? Ini bukan pertunjukan! PANJANG!,machine_draft
map,171,,80,EV080,1,78,101,show_text,\dxn[Policía corrupto 2]¿Que soltemos a la chavala dices?,101,"\dxn[Policía corrupto 2]Ayo lepaskan gadis itu, katamu?",machine_draft
map,171,,80,EV080,1,80,101,show_text,"\dxn[Policía corrupto 2]Sujétame a la hija del alcalde. Me voy a ocupar de esto, tus Pokémon ya han sido derrotados por la chica de antes.",101,"\dxn[Policía corrupto 2]Pegang aku pada putri walikota. Saya akan mengurus ini, Pokémon Anda telah dikalahkan oleh gadis sebelumnya.",machine_draft
map,171,,80,EV080,1,86,355,script,"setBattleRule(""canLose"")",101,,skip_script
map,171,,80,EV080,1,91,101,show_text,\sh\dxn[Policía corrupto 2]¡¿P-pero qué leches les dan a los niños de hoy para desayunar?! ¡Antes la rubia y ahora tú!,101,\sh\dxn[Policía corrupto 2]B-tapi susu apa yang mereka berikan kepada anak-anak jaman sekarang untuk sarapan?! Sebelumnya si pirang dan sekarang kamu!,machine_draft
map,171,,80,EV080,1,93,101,show_text,"\dxn[Policía corrupto]Esto es un problema... No tenemos más Pokémon, debemos salir de aquí.",101,"\dxn[Policía corrupto]Ini masalah... Kami tidak punya Pokémon lagi, kami harus keluar dari sini.",machine_draft
map,171,,80,EV080,1,95,101,show_text,\dxn[Policía corrupto 2]¿Y dejamos a la hija del alcalde que vaya hacia el museo?,101,\dxn[Policía corrupto 2]Dan kami membiarkan putri walikota pergi ke museum?,machine_draft
map,171,,80,EV080,1,97,101,show_text,"\dxn[Policía corrupto]Da igual, hay gente protegiendo la puerta de entrada, salgamos de aquí.",101,"\dxn[Policía corrupto]Tidak masalah, ada orang yang menjaga pintu masuk, ayo keluar dari sini.",machine_draft
map,171,,80,EV080,1,130,101,show_text,\dxn[???]¡Menos mal! ¡Muchas gracias por tu ayuda!,101,\dxn[???]Syukurlah! Terima kasih banyak atas bantuan Anda!,machine_draft
map,171,,80,EV080,1,135,101,show_text,\dxn[???]¡Luego te daré las gracias como se debe! ¡Tengo que salvar a mi papá!,101,\dxn[???]Kalau begitu saya akan berterima kasih dengan benar! Aku harus menyelamatkan ayahku!,machine_draft
map,171,,80,EV080,1,140,101,show_text,\dxn[???]¿Qué ocurre? ¡Tengo prisa!,101,\dxn[???]Apa yang terjadi? Saya sedang terburu-buru!,machine_draft
map,171,,80,EV080,1,148,102,choices,I'ill take care of it.,101,Saya akan mengurusnya.,machine_draft
map,171,,80,EV080,1,148,102,choices,I'll save your father.,101,Aku akan menyelamatkan ayahmu.,machine_draft
map,171,,80,EV080,1,149,402,choice_branch,I'ill take care of it.,101,Saya akan mengurusnya.,machine_draft
map,171,,80,EV080,1,151,402,choice_branch,I'll save your father.,101,Aku akan menyelamatkan ayahmu.,machine_draft
map,171,,80,EV080,1,157,101,show_text,\dxn[???]¿Lo... Lo dices en serio?,101,\dxn[???]Apakah anda... Apakah anda serius?,machine_draft
map,171,,80,EV080,1,159,101,show_text,\dxn[???]Supongo que yo sola no puedo hacer nada contra esa gente...,101,\dxn[???]Saya kira saya tidak bisa melakukan apa pun terhadap orang-orang itu sendirian...,machine_draft
map,171,,80,EV080,1,161,101,show_text,"\sh\dxn[???]¡Por favor, su vida puede correr peligro, sálvalo!",101,"\sh\dxn[???]Tolong, nyawanya mungkin dalam bahaya, selamatkan dia!",machine_draft
map,171,,25,EV025,1,0,108,comment,noshadow,101,,skip_comment
map,171,,62,EV062,1,7,101,show_text,\dxn[\PN](Debería intentar entrar en el museo...),101,\dxn[\PN](Anda harus mencoba masuk ke museum...),machine_draft
map,171,,99,EV099,1,7,101,show_text,\dxn[\PN](Debería intentar entrar en el museo...),101,\dxn[\PN](Anda harus mencoba masuk ke museum...),machine_draft
map,171,,136,EV136,1,0,108,comment,noshadow,101,,skip_comment
map,171,,7,EV007,1,0,108,comment,noshadow,101,,skip_comment
map,171,,44,recluta1,1,0,101,show_text,\dxn[Recluta M.]¿Y tú quién eres? ¿Cómo has llegado hasta aquí si hay escoltas y policias vigilando la zona?,101,\dxn[Recluta M.]Dan siapa kamu? Bagaimana Anda bisa sampai di sini jika ada pengawal dan polisi yang menjaga area tersebut?,machine_draft
map,171,,44,recluta1,1,2,101,show_text,"\dxn[Recluta F.]Sal de aquí, nadie puede pasar por esta puerta.",101,"\dxn[Recluta F.]Keluar dari sini, tidak ada yang bisa melewati pintu ini.",machine_draft
map,171,,44,recluta1,1,9,101,show_text,"\dxn[Recluta F.]¿Cómo? ¿Que nos vas a echar de aquí? No nos hagas reír, que estamos trabajando, ¡JAJAJAJA!",101,"\dxn[Recluta F.]Bagaimana caranya? Apa yang akan kamu usir kami dari sini? Jangan buat kami tertawa, kami sedang bekerja, HAHAHAHA!",machine_draft
map,171,,44,recluta1,1,11,101,show_text,"\dxn[Recluta M.]Tú te lo has buscado, te vamos a echar a patadas.",101,"\dxn[Recluta M.]Anda sendiri yang menyebabkannya, kami akan mengusir Anda.",machine_draft
map,171,,44,recluta1,1,39,101,show_text,"\dxn[Recluta F.]¡No es posible! ¡Si somos escoltas de la Familia Real, la potencia militar más grande de la región!",101,"\dxn[Recluta F.]Tidak mungkin! Jika kita adalah pengawal Keluarga Kerajaan, kekuatan militer terbesar di wilayah ini!",machine_draft
map,171,,44,recluta1,1,45,101,show_text,"\dxn[Recluta M.]Creo que lo hemos subestimado, avisemos al resto por ahora. Aunque me da un miedo lo que nos puedas decir, ay dios mío...",101,"\dxn[Recluta M.]Saya rasa kami meremehkannya, mari peringatkan sisanya untuk saat ini. Meskipun aku takut dengan apa yang mungkin kamu katakan kepada kami, ya Tuhan...",machine_draft
map,171,,44,recluta1,1,50,101,show_text,\dxn[Recluta F.]¡Te arrepentirás de haber hecho esto!,101,\dxn[Recluta F.]Anda akan menyesal melakukan ini!,machine_draft
map,171,,44,recluta1,1,82,101,show_text,"\dxn[Eda]¡Ya estoy por aquí, \PN!",101,"\dxn[Eda]Saya di sini, \PN!",machine_draft
map,171,,44,recluta1,1,86,101,show_text,\dxn[Eda]¿Te ha sido muy difícil? ¡Yo me ocupé de esos tres en un santiamén!,101,\dxn[Eda]Apakah ini sangat sulit bagi Anda? Saya mengurus ketiganya dalam waktu singkat!,machine_draft
map,171,,44,recluta1,1,97,101,show_text,"\dxn[\PN](Ocuparse de tres a la vez no es tarea fácil, precisamente...)",101,\dxn[\PN](Mengurus tiga orang sekaligus bukanlah tugas yang mudah tepatnya...),machine_draft
map,171,,44,recluta1,1,101,101,show_text,"\dxn[Eda]En fin, dejemos los comentarios para más tarde. Entremos al museo, hay que darse prisa.",101,"\dxn[Eda]Bagaimanapun, mari tinggalkan komentar untuk nanti. Ayo masuk museum, kita harus cepat.",machine_draft
map,171,,81,Hija alcalde,1,0,101,show_text,"¡Por favor, salva a mi padre!",101,Tolong selamatkan ayahku!,machine_draft
map,171,,26,EV026,2,7,101,show_text,\dxn[\PN](Debería intentar entrar en el museo...),101,\dxn[\PN](Anda harus mencoba masuk ke museum...),machine_draft
map,171,,63,EV063,1,0,101,show_text,"Tenemos este pequeño puerto para la gente que quiere moverse por el mar, ya que esta zona tiene Pokémon marinos muy peligrosos.",101,"Kami memiliki pelabuhan kecil ini untuk orang-orang yang ingin bergerak di sekitar laut, karena daerah ini memiliki Pokémon laut yang sangat berbahaya.",machine_draft
map,171,,100,EV100,1,7,101,show_text,\dxn[\PN](Debería intentar entrar en el museo...),101,\dxn[\PN](Anda harus mencoba masuk ke museum...),machine_draft
map,171,,137,EV137,1,0,108,comment,noshadow,101,,skip_comment
map,171,,8,EV008,1,0,108,comment,noshadow,101,,skip_comment
map,171,,45,EV045,1,0,101,show_text,"Tantos años viviendo en esta ciudad, y todavía no he encontrado a mi amor verdadero. ¿Acaso eso existe?",101,"Bertahun-tahun tinggal di kota ini, dan aku masih belum menemukan cinta sejatiku. Apakah itu ada?",machine_draft
map,171,,82,señor random,1,0,101,show_text,¡Tremendo! ¿De dónde has salido tú?,101,Luar biasa! Dari mana asalmu?,machine_draft
map,171,,27,EV027,2,7,101,show_text,\dxn[\PN](Debería intentar entrar en el museo...),101,\dxn[\PN](Anda harus mencoba masuk ke museum...),machine_draft
map,171,,64,EV064,1,0,101,show_text,"Esto no es un espectáculo, salid de aquí inmediatamente.",101,"Ini bukan pertunjukan, segera keluar dari sini.",machine_draft
map,171,,138,EV138,1,0,108,comment,noshadow,101,,skip_comment
map,171,,46,Eda,1,3,101,show_text,"\dxn[Eda]¡Ey, \PN! Por fin llegas, veo que te has ocupado de la chica de antes, sabía que lo podía dejar en tus manos.",101,"\dxn[Eda]Hai, \PN! Anda akhirnya tiba, saya melihat bahwa Anda telah merawat gadis itu dari sebelumnya, saya tahu saya bisa menyerahkannya di tangan Anda.",machine_draft
map,171,,46,Eda,1,7,101,show_text,\dxn[Eda]Estoy algo ocupada ahora mismo. Aparta a los de la puerta principal.,101,\dxn[Eda]Saya sedang sibuk saat ini. Pindahkan itu dari pintu depan.,machine_draft
map,171,,46,Eda,1,11,101,show_text,"\dxn[Eda]No te preocupes, voy sobrada contra estos tres panolis. Hay que ir lo más rápido que podamos. Tu hazte camino, que debemos entrar en el museo.",101,"\dxn[Eda]Jangan khawatir, saya sudah lebih dari cukup melawan ketiga panoli ini. Kita harus pergi secepat yang kita bisa. Silakan pergi, kita harus masuk museum.",machine_draft
map,171,,46,Eda,2,1,101,show_text,"\dxn[Eda]No te preocupes, voy sobrada contra estos tres panolis. Tu hazte camino, que debemos entrar en el museo.",101,"\dxn[Eda]Jangan khawatir, saya sudah lebih dari cukup melawan ketiga panoli ini. Silakan pergi, kita harus masuk museum.",machine_draft
map,171,,83,a,1,0,101,show_text,"¡No me lo esperaba, eres todo un héroe!",101,"Saya tidak menyangka, Anda adalah pahlawan!",machine_draft
map,171,,83,a,2,0,101,show_text,A veces me pregunto si los problemas con la Familia Real terminarán algún día...,101,Terkadang saya bertanya-tanya apakah masalah dengan Keluarga Kerajaan akan berakhir...,machine_draft
map,171,,120,EV120,1,0,101,show_text,"¿Esta ciudad está llena de Ducklet, o qué?",101,"Apakah kota ini penuh dengan Ducklet, atau apa?",machine_draft
map,171,,9,EV009,1,0,108,comment,noshadow,101,,skip_comment
map,171,,65,EV065,1,0,101,show_text,"Todos hacia atrás, los de la Familia Real están trabajando.",101,"Semuanya kembali, keluarga kerajaan sedang bekerja.",machine_draft
map,171,,139,EV139,1,0,108,comment,noshadow,101,,skip_comment
map,171,,28,EV028,2,7,101,show_text,\dxn[\PN](Debería intentar entrar en el museo...),101,\dxn[\PN](Anda harus mencoba masuk ke museum...),machine_draft
map,171,,84,b,1,0,101,show_text,¿Por qué habrán capturado al alcalde?,101,Mengapa mereka menangkap walikota?,machine_draft
map,171,,10,EV010,1,0,108,comment,noshadow,101,,skip_comment
map,171,,103,PATO,1,0,355,script,Pokemon.play_cry(:DUCKLETT),101,,skip_script
map,171,,140,EV140,1,0,108,comment,noshadow,101,,skip_comment
map,171,,66,EV066,1,0,101,show_text,"Salid de aquí, no hay nada que mirar.",101,"Keluar dari sini, tidak ada yang perlu dilihat.",machine_draft
map,171,,122,SUMMER EVENT,1,6,355,script,pbCameraToEvent(123),101,,skip_script
map,171,,122,SUMMER EVENT,1,18,101,show_text,\ts[2]\dxn[Sakura]Ya son las 5 de la tarde... ¿De verdad no va a venir?,101,\ts[2]\dxn[Sakura]Sekarang sudah jam 5 sore... Apa kamu benar-benar tidak datang?,machine_draft
map,171,,122,SUMMER EVENT,1,22,101,show_text,\ts[2]\dxn[Sakura]El barco está a punto de zarpar...,101,\ts[2]\dxn[Sakura]Kapal hendak berlayar...,machine_draft
map,171,,122,SUMMER EVENT,1,27,101,show_text,\ts[2]\dxn[Sakura]Quizás debería llamar...,101,\ts[2]\dxn[Sakura]Mungkin saya harus menelepon...,machine_draft
map,171,,122,SUMMER EVENT,1,34,101,show_text,"\sh\dxn[Sakura]¡N-No, eso sería muy débil por mi parte!",101,"\sh\dxn[Sakura]N-Tidak, itu akan sangat melemahkan saya!",machine_draft
map,171,,122,SUMMER EVENT,1,37,355,script,pbCameraShake(3),101,,skip_script
map,171,,122,SUMMER EVENT,1,39,355,script,pbCameraShakeOff,101,,skip_script
map,171,,122,SUMMER EVENT,1,40,355,script,pbCameraToEvent(41),101,,skip_script
map,171,,122,SUMMER EVENT,1,44,101,show_text,\dxn[Marinero]E-Esto... s-señorita Sakura...,101,\dxn[Marinero]E-Ini... m-rindu Sakura...,machine_draft
map,171,,122,SUMMER EVENT,1,45,355,script,pbCameraToEvent(42),101,,skip_script
map,171,,122,SUMMER EVENT,1,47,101,show_text,"\dxn[Marinero]El barco debe zarpar ya, no podemos hacer esperar más a los pasajeros.",101,"\dxn[Marinero]Kapal harus berangkat sekarang, kami tidak bisa membiarkan penumpang menunggu lebih lama lagi.",machine_draft
map,171,,122,SUMMER EVENT,1,48,355,script,pbCameraToEvent(123),101,,skip_script
map,171,,122,SUMMER EVENT,1,55,101,show_text,\sh\ts[3]\dxn[Sakura]¡P-pero...!,101,\sh\ts[3]\dxn[Sakura]B-tapi...!,machine_draft
map,171,,122,SUMMER EVENT,1,57,101,show_text,\sh\dxn[???]¡Sakura!,101,\sh\dxn[???]Sakura!,machine_draft
map,171,,122,SUMMER EVENT,1,103,355,script,pbCameraToEvent(145),101,,skip_script
map,171,,122,SUMMER EVENT,1,105,355,script,pbCameraToEvent(123),101,,skip_script
map,171,,122,SUMMER EVENT,1,116,101,show_text,"\sh\dxn[Sakura]¡\PN, has venido!",101,"\sh\dxn[Sakura]\PN, Anda telah datang!",machine_draft
map,171,,122,SUMMER EVENT,1,122,101,show_text,\ts[2]\dxn[Sakura]Por un momento pensé que no llegarías...,101,\ts[2]\dxn[Sakura]Untuk sesaat saya pikir Anda tidak akan berhasil...,machine_draft
map,171,,122,SUMMER EVENT,1,124,355,script,pbCameraToEvent(41),101,,skip_script
map,171,,122,SUMMER EVENT,1,136,101,show_text,\dxn[Marinero]¡Pero si es \PN! ¡Cuánto tiempo!,101,\dxn[Marinero]Tapi ini \PN! Berapa lama!,machine_draft
map,171,,122,SUMMER EVENT,1,137,355,script,pbCameraToEvent(42),101,,skip_script
map,171,,122,SUMMER EVENT,1,139,101,show_text,"\dxn[Marinero]Vaya, así que tú eras uno de los invitados al \c[2]Summer Resort\c[0]!",101,"\dxn[Marinero]Wow, jadi Anda salah satu tamu di \c[2]Summer Resort\c[0]!",machine_draft
map,171,,122,SUMMER EVENT,1,140,355,script,pbCameraToEvent(41),101,,skip_script
map,171,,122,SUMMER EVENT,1,142,101,show_text,\sh\dxn[Marinero]¡Entrad muchachos! ¡Zarpamos enseguida!,101,\sh\dxn[Marinero]Masuk teman-teman! Kami akan segera berlayar!,machine_draft
map,171,,11,EV011,1,0,108,comment,noshadow,101,,skip_comment
map,171,,85,b,1,0,101,show_text,"Gracias por ayudar a la hija del alcalde, pero... ¿No tendrás problemas después de esto?",101,"Terima kasih telah membantu putri walikota, tapi... Apakah kamu tidak akan mendapat masalah setelah ini?",machine_draft
map,171,,141,EV141,1,0,108,comment,noshadow,101,,skip_comment
map,171,,67,EV067,1,0,101,show_text,"Se acabó, tienen cosas que hacer, lárguense.",101,"Ini sudah berakhir, ada yang harus kamu lakukan, keluar.",machine_draft
map,171,,12,EV012,1,0,108,comment,noshadow,101,,skip_comment
map,171,,86,b,1,0,101,show_text,¡Los jóvenes de hoy en día estáis como robles!,101,Kalian kaum muda zaman sekarang sama baiknya dengan pohon ek!,machine_draft
map,171,,86,b,2,0,101,show_text,"Supongo que has sido tú el que ha solucionado el problema del museo, muchas gracias por tu ayuda.",101,"Saya kira Andalah yang memecahkan masalah museum, terima kasih banyak atas bantuan Anda.",machine_draft
map,171,,31,Update EV031,1,0,108,comment,noshadow,101,,skip_comment
map,171,,142,EV142,1,0,108,comment,noshadow,101,,skip_comment
map,171,,13,EV013,1,0,108,comment,noshadow,101,,skip_comment
map,171,,87,EV087,1,0,101,show_text,Parece que hay movida por ahí abajo...,101,Sepertinya ada gerakan di bawah sana...,machine_draft
map,171,,124,EV124,1,0,355,script,pbItemBall(:LEMONADE),101,,skip_script
map,171,,124,EV124,2,0,101,show_text,La papelera está vacía.,101,Tempat sampahnya kosong.,machine_draft
map,171,,32,EV032,1,0,108,comment,noshadow,101,,skip_comment
map,171,,143,EV143,1,0,108,comment,noshadow,101,,skip_comment
map,171,,14,Update EV014,1,0,108,comment,noshadow,101,,skip_comment
map,171,,125,EV125,1,0,101,show_text,La papelera está vacía.,101,Tempat sampahnya kosong.,machine_draft
map,171,,88,EV088,1,14,101,show_text,\dxn[???]¡Déjenme pasar! ¡Mi padre está siendo atacado sin motivos!,101,\dxn[???]Biarkan saya masuk! Ayah saya diserang tanpa alasan!,machine_draft
map,171,,88,EV088,1,16,101,show_text,"\dxn[Policía corrupto 2]No nos lo ponga más difícil, por favor. Nosotros también debemos lidiar con esto.",101,\dxn[Policía corrupto 2]Tolong jangan mempersulit kami. Kita juga harus menghadapinya.,machine_draft
map,171,,88,EV088,1,18,101,show_text,\dxn[???]¿Lidiar con esto? ¡Pero si os dejáis manipular por esos rufianes! ¿Ni siquiera la policía tiene la fuerza para hacer algo al respecto?,101,\dxn[???]Mengatasi ini? Tapi kamu membiarkan dirimu dimanipulasi oleh para bajingan itu! Bahkan polisi tidak punya kekuatan untuk berbuat apa-apa?,machine_draft
map,171,,88,EV088,1,20,101,show_text,\sh\dxn[Policía corrupto]¡Se trata del trabajo! ¡No le podemos hacer nada!,101,\sh\dxn[Policía corrupto]Ini semua tentang pekerjaan! Kita tidak bisa melakukan apa pun padanya!,machine_draft
map,171,,88,EV088,1,24,101,show_text,"\dxn[Policía corrupto 2]Suficiente tenemos ya con que se nos haya colado aquella <b>chica rubia</b>, ya de por si, nos va a caer una bien gorda.",101,"\dxn[Policía corrupto 2]Sudah cukup bahwa <b>gadis pirang</b> telah menyelinap masuk, kita akan bersenang-senang.",machine_draft
map,171,,88,EV088,1,32,101,show_text,"\dxn[Chico]¡No pueden permitir esto! ¡La policía debería ayudar a la población, y hacen todo lo contrario!",101,"\dxn[Chico]Mereka tidak bisa membiarkan ini! Polisi seharusnya membantu masyarakat, namun mereka melakukan yang sebaliknya!",machine_draft
map,171,,88,EV088,1,34,101,show_text,\sh\dxn[Policía corrupto 2]¡Cierra la boca muchacho!,101,\sh\dxn[Policía corrupto 2]Tutup mulutmu nak!,machine_draft
map,171,,88,EV088,1,42,101,show_text,\sh\dxn[???]¡Soltadme de una vez! ¡Por favor lo pido!,101,"\sh\dxn[???]Lepaskan aku untuk selamanya! Tolong, aku memintanya!",machine_draft
map,171,,88,EV088,1,53,101,show_text,"\dxn[\PN](¿Chica rubia? Supongo que se referirán a Eda... Me encargaré yo de esto, entonces.)",101,"\dxn[\PN](Gadis pirang? Sepertinya yang mereka maksud adalah Eda... Kalau begitu, aku yang akan mengurusnya.)",machine_draft
map,171,,88,EV088,1,73,101,show_text,\dxn[Policía corrupto 2]¿Y tú quien eres? ¡Esto no es un espectáculo! ¡LARGO!,101,\dxn[Policía corrupto 2]Dan siapa kamu? Ini bukan pertunjukan! PANJANG!,machine_draft
map,171,,88,EV088,1,78,101,show_text,\dxn[Policía corrupto 2]¿Que soltemos a la chavala dices?,101,"\dxn[Policía corrupto 2]Ayo lepaskan gadis itu, katamu?",machine_draft
map,171,,88,EV088,1,80,101,show_text,"\dxn[Policía corrupto 2]Sujétame a la hija del alcalde. Me voy a ocupar de esto, tus Pokémon ya han sido derrotados por la chica de antes.",101,"\dxn[Policía corrupto 2]Pegang aku pada putri walikota. Saya akan mengurus ini, Pokémon Anda telah dikalahkan oleh gadis sebelumnya.",machine_draft
map,171,,88,EV088,1,86,355,script,"setBattleRule(""canLose"")",101,,skip_script
map,171,,88,EV088,1,91,101,show_text,\sh\dxn[Policía corrupto 2]¡¿P-pero qué leches les dan a los niños de hoy para desayunar?! ¡Antes la rubia y ahora tú!,101,\sh\dxn[Policía corrupto 2]B-tapi susu apa yang mereka berikan kepada anak-anak jaman sekarang untuk sarapan?! Sebelumnya si pirang dan sekarang kamu!,machine_draft
map,171,,88,EV088,1,93,101,show_text,"\dxn[Policía corrupto]Esto es un problema... No tenemos más Pokémon, debemos salir de aquí.",101,"\dxn[Policía corrupto]Ini masalah... Kami tidak punya Pokémon lagi, kami harus keluar dari sini.",machine_draft
map,171,,88,EV088,1,95,101,show_text,\dxn[Policía corrupto 2]¿Y dejamos a la hija del alcalde que vaya hacia el museo?,101,\dxn[Policía corrupto 2]Dan kami membiarkan putri walikota pergi ke museum?,machine_draft
map,171,,88,EV088,1,97,101,show_text,"\dxn[Policía corrupto]Da igual, hay gente protegiendo la puerta de entrada, salgamos de aquí.",101,"\dxn[Policía corrupto]Tidak masalah, ada orang yang menjaga pintu masuk, ayo keluar dari sini.",machine_draft
map,171,,88,EV088,1,130,101,show_text,\dxn[???]¡Menos mal! ¡Muchas gracias por tu ayuda!,101,\dxn[???]Syukurlah! Terima kasih banyak atas bantuan Anda!,machine_draft
map,171,,88,EV088,1,135,101,show_text,\dxn[???]¡Luego te daré las gracias como se debe! ¡Tengo que salvar a mi papá!,101,\dxn[???]Kalau begitu saya akan berterima kasih dengan benar! Aku harus menyelamatkan ayahku!,machine_draft
map,171,,88,EV088,1,140,101,show_text,\dxn[???]¿Qué ocurre? ¡Tengo prisa!,101,\dxn[???]Apa yang terjadi? Saya sedang terburu-buru!,machine_draft
map,171,,88,EV088,1,148,102,choices,I'ill take care of it.,101,Saya akan mengurusnya.,machine_draft
map,171,,88,EV088,1,148,102,choices,I'll save your father.,101,Aku akan menyelamatkan ayahmu.,machine_draft
map,171,,88,EV088,1,149,402,choice_branch,I'ill take care of it.,101,Saya akan mengurusnya.,machine_draft
map,171,,88,EV088,1,151,402,choice_branch,I'll save your father.,101,Aku akan menyelamatkan ayahmu.,machine_draft
map,171,,88,EV088,1,157,101,show_text,\dxn[???]¿Lo... Lo dices en serio?,101,\dxn[???]Apakah anda... Apakah anda serius?,machine_draft
map,171,,88,EV088,1,159,101,show_text,\dxn[???]Supongo que yo sola no puedo hacer nada contra esa gente...,101,\dxn[???]Saya kira saya tidak bisa melakukan apa pun terhadap orang-orang itu sendirian...,machine_draft
map,171,,88,EV088,1,161,101,show_text,"\sh\dxn[???]¡Por favor, su vida puede correr peligro, sálvalo!",101,"\sh\dxn[???]Tolong, nyawanya mungkin dalam bahaya, selamatkan dia!",machine_draft
map,171,,33,EV033,1,0,108,comment,noshadow,101,,skip_comment
map,171,,70,EV070,3,0,101,show_text,"Ey grumete, ¿sabes que alguien se ha enfrentado a la Familia Real? ¡Han salido todos escopeteados del Museo!",101,"Hai awak kabin, tahukah Anda bahwa seseorang telah mengonfrontasi Keluarga Kerajaan? Mereka semua meninggalkan Museum dalam keadaan tertembak!",machine_draft
map,171,,144,EV144,1,0,101,show_text,"Aquí somos muy religiosos, la región estaría destruída si no fuera por la heróica salvación de Latias y Latios. Además, todo se lo debemos a Arceus, dios y",101,"Di sini kami sangat religius, wilayah ini akan hancur jika bukan karena penyelamatan heroik Latias dan Latios. Selain itu, kami berhutang segalanya kepada Arceus, dewa dan",machine_draft
map,171,,144,EV144,1,1,401,show_text_cont,creador de todos los Pokémon.,101,pencipta semua Pokémon.,machine_draft
map,171,,15,EV015,1,0,108,comment,noshadow,101,,skip_comment
map,171,,126,EV126,1,0,101,show_text,"No te preocupes cariño, volveré pronto a casa.",101,"Jangan khawatir sayang, aku akan segera kembali ke rumah.",machine_draft
map,171,,89,EV089,1,14,101,show_text,\dxn[???]¡Déjenme pasar! ¡Mi padre está siendo atacado sin motivos!,101,\dxn[???]Biarkan saya masuk! Ayah saya diserang tanpa alasan!,machine_draft
map,171,,89,EV089,1,16,101,show_text,"\dxn[Policía corrupto 2]No nos lo ponga más difícil, por favor. Nosotros también debemos lidiar con esto.",101,\dxn[Policía corrupto 2]Tolong jangan mempersulit kami. Kita juga harus menghadapinya.,machine_draft
map,171,,89,EV089,1,18,101,show_text,\dxn[???]¿Lidiar con esto? ¡Pero si os dejáis manipular por esos rufianes! ¿Ni siquiera la policía tiene la fuerza para hacer algo al respecto?,101,\dxn[???]Mengatasi ini? Tapi kamu membiarkan dirimu dimanipulasi oleh para bajingan itu! Bahkan polisi tidak punya kekuatan untuk berbuat apa-apa?,machine_draft
map,171,,89,EV089,1,20,101,show_text,\sh\dxn[Policía corrupto]¡Se trata del trabajo! ¡No le podemos hacer nada!,101,\sh\dxn[Policía corrupto]Ini semua tentang pekerjaan! Kita tidak bisa melakukan apa pun padanya!,machine_draft
